appid,Title,Type,Price,Rating,Required_Age,Is_Multiplayer,Genre
329000,Data Hacker: Corruption,game,2.99,-1,0,0,Adventure
329000,Data Hacker: Corruption,game,2.99,-1,0,0,Indie
329000,Data Hacker: Corruption,game,2.99,-1,0,0,RPG
329000,Data Hacker: Corruption,game,2.99,-1,0,0,Simulation
6300,Dreamfall: The Longest Journey,game,19.99,75,0,0,Adventure
6300,Dreamfall: The Longest Journey,game,19.99,75,0,0,RPG
284200,Robot Rescue Revolution,game,4.99,-1,0,0,Casual
284200,Robot Rescue Revolution,game,4.99,-1,0,0,Indie
216210,Secret Files 3,game,9.99,67,0,0,Adventure
258090,99 Spirits,game,9.99,-1,0,0,Adventure
258090,99 Spirits,game,9.99,-1,0,0,Indie
258090,99 Spirits,game,9.99,-1,0,0,RPG
302130,Brink of Consciousness: Dorian Gray Syndrome Collector s Edition,game,9.99,-1,0,0,Adventure
302130,Brink of Consciousness: Dorian Gray Syndrome Collector s Edition,game,9.99,-1,0,0,Casual
389310,Tic-Toc-Tower,game,4.99,-1,0,1,Action
389310,Tic-Toc-Tower,game,4.99,-1,0,1,Adventure
389310,Tic-Toc-Tower,game,4.99,-1,0,1,Indie
219680,Proteus,game,9.99,80,0,0,Adventure
219680,Proteus,game,9.99,80,0,0,Casual
219680,Proteus,game,9.99,80,0,0,Indie
358300,Major Stryker,game,0,-1,0,0,Action
447890,Cat on a Diet,game,4.99,-1,0,0,Action
447890,Cat on a Diet,game,4.99,-1,0,0,Casual
447890,Cat on a Diet,game,4.99,-1,0,0,Indie
277930,TUG,game,0,-1,0,1,Adventure
277930,TUG,game,0,-1,0,1,Early Access
277930,TUG,game,0,-1,0,1,Indie
277930,TUG,game,0,-1,0,1,RPG
262260,Jets n Guns Gold,game,6.99,-1,0,0,Action
262260,Jets n Guns Gold,game,6.99,-1,0,0,Indie
420530,OneShot,game,0,-1,0,0,Adventure
420530,OneShot,game,0,-1,0,0,Casual
420530,OneShot,game,0,-1,0,0,Indie
245450,Wizardry 8,game,9.99,85,0,0,Adventure
245450,Wizardry 8,game,9.99,85,0,0,RPG
15390,Brothers in Arms: Hell\s Highway™,game,9.99,79,17,0,Action
32670,Delta Force: Black Hawk Down,game,14.99,77,0,1,Action
33930,Arma 2: Operation Arrowhead,game,19.99,73,17,1,Action
33930,Arma 2: Operation Arrowhead,game,19.99,73,17,1,Simulation
33930,Arma 2: Operation Arrowhead,game,19.99,73,17,1,Strategy
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Action
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Adventure
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Casual
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Early Access
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Indie
423710,Invasion: Brain Craving,game,0.99,-1,0,0,RPG
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Simulation
423710,Invasion: Brain Craving,game,0.99,-1,0,0,Strategy
32150,Everyday Genius: SquareLogic,game,4.99,-1,0,0,Casual
32150,Everyday Genius: SquareLogic,game,4.99,-1,0,0,Indie
32150,Everyday Genius: SquareLogic,game,4.99,-1,0,0,Strategy
336110,Bloody Streets,game,4.99,-1,0,0,Action
336110,Bloody Streets,game,4.99,-1,0,0,Indie
221180,Eufloria HD,game,14.99,-1,0,0,Indie
221180,Eufloria HD,game,14.99,-1,0,0,Strategy
12150,Max Payne 2: The Fall of Max Payne,game,9.99,86,17,0,Action
302910,The House,game,4.99,-1,17,0,Action
302910,The House,game,4.99,-1,17,0,Adventure
302910,The House,game,4.99,-1,17,0,Indie
3610,Mystery P.I. - Lost in Los Angeles,game,4.99,-1,0,0,Casual
356250,Gathering Sky,game,4.99,-1,0,0,Adventure
356250,Gathering Sky,game,4.99,-1,0,0,Indie
436360,Robo s World: The Zarnok Fortress,game,9.99,-1,0,0,Action
436360,Robo s World: The Zarnok Fortress,game,9.99,-1,0,0,Indie
384100,Slybots: Frantic Zone,game,6.99,65,0,0,Action
384100,Slybots: Frantic Zone,game,6.99,65,0,0,Indie
421900,Shadowrun Chronicles: INFECTED Director s Cut,game,29.99,-1,0,1,Indie
421900,Shadowrun Chronicles: INFECTED Director s Cut,game,29.99,-1,0,1,RPG
421900,Shadowrun Chronicles: INFECTED Director s Cut,game,29.99,-1,0,1,Strategy
289090,Ampu-Tea,game,4.99,-1,0,0,Adventure
289090,Ampu-Tea,game,4.99,-1,0,0,Casual
289090,Ampu-Tea,game,4.99,-1,0,0,Indie
289090,Ampu-Tea,game,4.99,-1,0,0,RPG
289090,Ampu-Tea,game,4.99,-1,0,0,Simulation
99300,Renegade Ops,game,15,76,0,1,Action
418340,RWBY: Grimm Eclipse,game,19.99,-1,0,1,Action
418340,RWBY: Grimm Eclipse,game,19.99,-1,0,1,Adventure
418340,RWBY: Grimm Eclipse,game,19.99,-1,0,1,Early Access
418340,RWBY: Grimm Eclipse,game,19.99,-1,0,1,Indie
431590,Earn to Die 2,game,4.99,-1,0,0,Action
431590,Earn to Die 2,game,4.99,-1,0,0,Indie
431590,Earn to Die 2,game,4.99,-1,0,0,Racing
263200,Signs of Life,game,9.99,-1,0,1,Action
263200,Signs of Life,game,9.99,-1,0,1,Adventure
263200,Signs of Life,game,9.99,-1,0,1,Casual
263200,Signs of Life,game,9.99,-1,0,1,Early Access
263200,Signs of Life,game,9.99,-1,0,1,Indie
263200,Signs of Life,game,9.99,-1,0,1,RPG
354910,Indie Assault,game,9.99,-1,0,0,Action
354910,Indie Assault,game,9.99,-1,0,0,Early Access
278100,RIVE,game,0,-1,0,0,Action
278100,RIVE,game,0,-1,0,0,Indie
446870,Glitchrunners,game,12.99,-1,0,0,Action
446870,Glitchrunners,game,12.99,-1,0,0,Indie
362960,Tyranny,game,0,-1,0,0,Adventure
362960,Tyranny,game,0,-1,0,0,RPG
3340,AstroPop Deluxe,game,4.99,-1,0,0,Casual
7340,Azada,game,9.99,-1,0,0,Casual
7340,Azada,game,9.99,-1,0,0,Indie
233230,Kairo,game,4.99,76,0,0,Adventure
233230,Kairo,game,4.99,76,0,0,Indie
238210,System Shock 2,game,9.99,92,17,0,Action
238210,System Shock 2,game,9.99,92,17,0,RPG
229580,Dream,game,16.99,59,0,0,Adventure
229580,Dream,game,16.99,59,0,0,Indie
37370,TriJinx: A Kristine Kross Mystery™,game,6.99,-1,0,0,Casual
413740,Mines of Mars,game,6.99,-1,0,0,Early Access
413740,Mines of Mars,game,6.99,-1,0,0,Indie
428540,Fragments of Him,game,19.99,-1,0,0,Casual
428540,Fragments of Him,game,19.99,-1,0,0,Indie
50640,Darksiders™,game,19.99,83,17,0,Action
50640,Darksiders™,game,19.99,83,17,0,Adventure
413730,Krosmaster Arena,game,0,-1,0,0,Free to Play
413730,Krosmaster Arena,game,0,-1,0,0,Strategy
303820,Rugby 15,game,19.99,-1,0,1,Sports
436230,Detached,game,0,-1,0,1,Indie
13530,Prince of Persia: The Two Thrones™,game,9.99,85,17,0,Action
13530,Prince of Persia: The Two Thrones™,game,9.99,85,17,0,Adventure
3580,The Wizard s Pen™,game,4.99,-1,0,0,Casual
425560,CyberLink Power2Go 10 Platinum,game,49.99,-1,0,0,Utilities
368780,President for a Day - Corruption,game,4.99,-1,0,0,Casual
368780,President for a Day - Corruption,game,4.99,-1,0,0,Indie
368780,President for a Day - Corruption,game,4.99,-1,0,0,Strategy
20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",game,19.99,85,17,1,Strategy
315080,Foresight,game,14.99,-1,0,1,Indie
315080,Foresight,game,14.99,-1,0,1,Strategy
209850,Highborn,game,9.99,-1,0,0,Casual
209850,Highborn,game,9.99,-1,0,0,Indie
209850,Highborn,game,9.99,-1,0,0,Strategy
312300,Heroes Rise: HeroFall,game,3.99,-1,0,0,Indie
312300,Heroes Rise: HeroFall,game,3.99,-1,0,0,RPG
342090,The Clans - Saga of the Twins,game,9.99,-1,0,0,Adventure
342090,The Clans - Saga of the Twins,game,9.99,-1,0,0,Indie
342090,The Clans - Saga of the Twins,game,9.99,-1,0,0,RPG
206420,Saints Row IV,game,14.99,86,17,0,Action
206420,Saints Row IV,game,14.99,86,17,0,Adventure
3980,CivCity: Rome,game,9.99,67,0,0,Strategy
244030,Take On Mars,game,21.99,-1,0,1,Early Access
244030,Take On Mars,game,21.99,-1,0,1,Simulation
290300,Rebel Galaxy,game,19.99,-1,0,0,Action
290300,Rebel Galaxy,game,19.99,-1,0,0,Adventure
290300,Rebel Galaxy,game,19.99,-1,0,0,Indie
290300,Rebel Galaxy,game,19.99,-1,0,0,RPG
290300,Rebel Galaxy,game,19.99,-1,0,0,Simulation
438820,Hyper Box,game,2.99,-1,0,0,Indie
296650,The Great Jitters: Pudding Panic,game,6.99,-1,0,0,Action
296650,The Great Jitters: Pudding Panic,game,6.99,-1,0,0,Casual
296650,The Great Jitters: Pudding Panic,game,6.99,-1,0,0,Indie
296650,The Great Jitters: Pudding Panic,game,6.99,-1,0,0,Strategy
357300,Snakebird,game,6.99,-1,0,0,Indie
219740,Don t Starve,game,14.99,79,0,0,Adventure
219740,Don t Starve,game,14.99,79,0,0,Indie
219740,Don t Starve,game,14.99,79,0,0,Simulation
97000,Solar 2,game,9.99,72,0,0,Casual
97000,Solar 2,game,9.99,72,0,0,Indie
423230,Furi,game,0,-1,16,0,Action
448010,RePete,game,1.99,-1,0,0,Casual
448010,RePete,game,1.99,-1,0,0,Indie
354280,ChaosTower,game,5.99,-1,0,0,Action
354280,ChaosTower,game,5.99,-1,0,0,Casual
354280,ChaosTower,game,5.99,-1,0,0,Indie
354280,ChaosTower,game,5.99,-1,0,0,Simulation
465450,iOMoon,game,19.99,-1,0,0,Action
465450,iOMoon,game,19.99,-1,0,0,Adventure
465450,iOMoon,game,19.99,-1,0,0,Early Access
465450,iOMoon,game,19.99,-1,0,0,Indie
465450,iOMoon,game,19.99,-1,0,0,Simulation
349220,The Black Watchmen,game,14.99,-1,0,1,Indie
349220,The Black Watchmen,game,14.99,-1,0,1,Massively Multiplayer
349220,The Black Watchmen,game,14.99,-1,0,1,RPG
349150,Dead TrailZ,game,9.99,-1,0,1,Action
349150,Dead TrailZ,game,9.99,-1,0,1,Early Access
349150,Dead TrailZ,game,9.99,-1,0,1,Indie
264520,Moebius: Empire Rising,game,14.99,54,0,0,Adventure
264520,Moebius: Empire Rising,game,14.99,54,0,0,Indie
200550,Dungeons - The Dark Lord,game,19.99,72,17,1,RPG
200550,Dungeons - The Dark Lord,game,19.99,72,17,1,Simulation
200550,Dungeons - The Dark Lord,game,19.99,72,17,1,Strategy
439750,The Lost Heir 2: Forging a Kingdom,game,3.99,-1,0,0,Indie
439750,The Lost Heir 2: Forging a Kingdom,game,3.99,-1,0,0,RPG
204760,Deep Black: Reloaded,game,29.99,39,0,1,Action
7530,Two Worlds II Castle Defense,game,9.99,-1,0,0,Strategy
366910,The Long Journey Home,game,0,-1,0,0,Indie
366910,The Long Journey Home,game,0,-1,0,0,Simulation
366910,The Long Journey Home,game,0,-1,0,0,Strategy
343990,Anti-Opoly,game,9.99,-1,0,0,Casual
343990,Anti-Opoly,game,9.99,-1,0,0,Strategy
443070,Insane Insects: The Inception,game,9.99,-1,0,0,Action
443070,Insane Insects: The Inception,game,9.99,-1,0,0,Indie
352760,Kaiju Panic,game,19.99,-1,0,0,Action
352760,Kaiju Panic,game,19.99,-1,0,0,Indie
352760,Kaiju Panic,game,19.99,-1,0,0,Strategy
357280,Alter World,game,1.99,-1,0,0,Indie
202070,Choplifter HD,game,9.99,65,0,0,Action
380550,Incandescent,game,1.99,-1,0,0,Action
380550,Incandescent,game,1.99,-1,0,0,Indie
339850,Overclocked: A History of Violence,game,14.99,70,0,0,Adventure
339850,Overclocked: A History of Violence,game,14.99,70,0,0,Indie
395100,Systematic Immunity,game,0,-1,0,0,Action
395100,Systematic Immunity,game,0,-1,0,0,Adventure
395100,Systematic Immunity,game,0,-1,0,0,Indie
275830,7 Wonders: Magical Mystery Tour,game,6.99,-1,0,0,Casual
275830,7 Wonders: Magical Mystery Tour,game,6.99,-1,0,0,Strategy
355090,Second Coming: Tactical Training,game,4.99,-1,0,1,Casual
372720,The Language Game,game,4.99,-1,0,0,Indie
255500,Entropy,game,19.99,-1,0,1,Action
255500,Entropy,game,19.99,-1,0,1,Early Access
255500,Entropy,game,19.99,-1,0,1,Massively Multiplayer
255500,Entropy,game,19.99,-1,0,1,RPG
255500,Entropy,game,19.99,-1,0,1,Simulation
255500,Entropy,game,19.99,-1,0,1,Strategy
396590,CMYW,game,3.99,-1,0,0,Action
396590,CMYW,game,3.99,-1,0,0,Indie
371400,Downpour,game,0.99,-1,0,0,Action
371400,Downpour,game,0.99,-1,0,0,Indie
371400,Downpour,game,0.99,-1,0,0,Simulation
326990,Deep Eclipse: New Space Odyssey,game,5.99,-1,0,0,Action
326990,Deep Eclipse: New Space Odyssey,game,5.99,-1,0,0,Indie
24980,Mass Effect 2,game,19.99,94,17,0,RPG
416180,Gun Bombers,game,7.99,-1,0,1,Action
416180,Gun Bombers,game,7.99,-1,0,1,Early Access
416180,Gun Bombers,game,7.99,-1,0,1,Indie
25010,Lugaru HD,game,9.99,-1,0,0,Action
277490,Battle Group 2,game,7.99,-1,0,0,Action
277490,Battle Group 2,game,7.99,-1,0,0,Indie
277490,Battle Group 2,game,7.99,-1,0,0,Strategy
280600,BloodLust Shadowhunter,game,12.99,-1,0,0,Action
280600,BloodLust Shadowhunter,game,12.99,-1,0,0,Indie
280600,BloodLust Shadowhunter,game,12.99,-1,0,0,RPG
290080,Life is Feudal: Your Own,game,39.99,63,0,1,Action
290080,Life is Feudal: Your Own,game,39.99,63,0,1,Indie
290080,Life is Feudal: Your Own,game,39.99,63,0,1,RPG
290080,Life is Feudal: Your Own,game,39.99,63,0,1,Simulation
456420,Gunslinger Trainer,game,3.99,-1,0,0,Action
456420,Gunslinger Trainer,game,3.99,-1,0,0,Early Access
456420,Gunslinger Trainer,game,3.99,-1,0,0,Simulation
63660,Myst: Masterpiece Edition,game,5.99,-1,0,0,Adventure
63660,Myst: Masterpiece Edition,game,5.99,-1,0,0,Casual
380920,Boss 101,game,0,-1,0,0,Action
380920,Boss 101,game,0,-1,0,0,Adventure
380920,Boss 101,game,0,-1,0,0,Indie
341710,Crest,game,8.99,-1,0,0,Early Access
341710,Crest,game,8.99,-1,0,0,Indie
341710,Crest,game,8.99,-1,0,0,Simulation
341710,Crest,game,8.99,-1,0,0,Strategy
353540,Stephen s Sausage Roll,game,29.99,89,0,0,Indie
441640,VALENS,game,7.99,-1,0,0,Action
441640,VALENS,game,7.99,-1,0,0,Adventure
441640,VALENS,game,7.99,-1,0,0,Casual
441640,VALENS,game,7.99,-1,0,0,Indie
441640,VALENS,game,7.99,-1,0,0,RPG
441640,VALENS,game,7.99,-1,0,0,Racing
441640,VALENS,game,7.99,-1,0,0,Simulation
441640,VALENS,game,7.99,-1,0,0,Sports
353360,how do you Do It?,game,0,-1,0,0,Free to Play
353360,how do you Do It?,game,0,-1,0,0,Indie
279990,Bridge Constructor Playground,game,9.99,-1,0,0,Casual
279990,Bridge Constructor Playground,game,9.99,-1,0,0,Indie
279990,Bridge Constructor Playground,game,9.99,-1,0,0,RPG
279990,Bridge Constructor Playground,game,9.99,-1,0,0,Simulation
364960,Restricted-RPS - The Swindler s Tournament Arc,game,6.99,-1,0,1,Early Access
364960,Restricted-RPS - The Swindler s Tournament Arc,game,6.99,-1,0,1,Indie
364960,Restricted-RPS - The Swindler s Tournament Arc,game,6.99,-1,0,1,Sports
364960,Restricted-RPS - The Swindler s Tournament Arc,game,6.99,-1,0,1,Strategy
264580,Lost Civilization,game,4.99,-1,0,0,Adventure
264580,Lost Civilization,game,4.99,-1,0,0,Casual
384940,Magical Brickout,game,5.99,-1,0,0,Action
384940,Magical Brickout,game,5.99,-1,0,0,Casual
384940,Magical Brickout,game,5.99,-1,0,0,Early Access
384940,Magical Brickout,game,5.99,-1,0,0,Indie
298560,Captain Forever Remix,game,14.99,-1,0,0,Action
298560,Captain Forever Remix,game,14.99,-1,0,0,Early Access
298560,Captain Forever Remix,game,14.99,-1,0,0,Indie
243470,Watch_Dogs™,game,29.99,77,17,1,Action
243470,Watch_Dogs™,game,29.99,77,17,1,Adventure
362310,Dungeon League,game,9.99,-1,0,0,Action
362310,Dungeon League,game,9.99,-1,0,0,Early Access
362310,Dungeon League,game,9.99,-1,0,0,Indie
362310,Dungeon League,game,9.99,-1,0,0,RPG
3730,Aliens versus Predator Classic 2000,game,4.99,-1,17,1,Action
395200,Ben and Ed,game,9.99,-1,0,0,Action
395200,Ben and Ed,game,9.99,-1,0,0,Adventure
395200,Ben and Ed,game,9.99,-1,0,0,Indie
400370,Normality,game,5.99,-1,0,0,Action
400370,Normality,game,5.99,-1,0,0,Adventure
292120,FINAL FANTASY® XIII,game,15.99,-1,13,0,RPG
279900,Soul Axiom,game,19.99,57,0,0,Adventure
279900,Soul Axiom,game,19.99,57,0,0,Indie
293860,White Noise Online,game,5.99,-1,0,1,Adventure
293860,White Noise Online,game,5.99,-1,0,1,Casual
293860,White Noise Online,game,5.99,-1,0,1,Indie
352640,The Indie Mixtape,game,9.99,-1,0,1,Action
352640,The Indie Mixtape,game,9.99,-1,0,1,Adventure
352640,The Indie Mixtape,game,9.99,-1,0,1,Indie
352640,The Indie Mixtape,game,9.99,-1,0,1,RPG
218740,Pid,game,9.99,63,0,0,Adventure
218740,Pid,game,9.99,63,0,0,Indie
370770,Holodrive,game,9.99,-1,0,1,Action
370770,Holodrive,game,9.99,-1,0,1,Early Access
370770,Holodrive,game,9.99,-1,0,1,Indie
32420,STAR WARS™ The Clone Wars™ - Republic Heroes™,game,19.99,46,0,0,Action
311930,Tinertia,game,14.99,-1,0,0,Action
311930,Tinertia,game,14.99,-1,0,0,Indie
437880,Project Graviton,game,1.99,-1,0,0,Adventure
437880,Project Graviton,game,1.99,-1,0,0,Casual
437880,Project Graviton,game,1.99,-1,0,0,Indie
382880,Feudalism,game,0,-1,0,1,Strategy
462220,Mahjong Deluxe 3,game,4.99,-1,0,0,Casual
343100,Overture,game,4.99,76,0,0,Action
343100,Overture,game,4.99,76,0,0,Adventure
343100,Overture,game,4.99,76,0,0,Casual
343100,Overture,game,4.99,76,0,0,Indie
343100,Overture,game,4.99,76,0,0,RPG
343100,Overture,game,4.99,76,0,0,Strategy
47920,Shift 2 Unleashed,game,19.99,84,0,1,Racing
34870,Sniper: Ghost Warrior 2,game,19.99,52,17,1,Action
397840,Car Mechanic Manager,game,4.99,-1,0,0,Casual
397840,Car Mechanic Manager,game,4.99,-1,0,0,Indie
280540,GhostControl Inc.,game,14.99,-1,0,0,Casual
280540,GhostControl Inc.,game,14.99,-1,0,0,Indie
280540,GhostControl Inc.,game,14.99,-1,0,0,Simulation
280540,GhostControl Inc.,game,14.99,-1,0,0,Strategy
233740,Organ Trail: Director s Cut,game,4.99,-1,0,0,Indie
233740,Organ Trail: Director s Cut,game,4.99,-1,0,0,Strategy
265930,Goat Simulator,game,9.99,62,0,0,Casual
265930,Goat Simulator,game,9.99,62,0,0,Indie
265930,Goat Simulator,game,9.99,62,0,0,Simulation
296590,Draconian Wars,game,5.99,-1,0,1,Indie
296590,Draconian Wars,game,5.99,-1,0,1,Strategy
280910,T.E.C. 3001,game,3.99,-1,0,1,Action
280910,T.E.C. 3001,game,3.99,-1,0,1,Indie
280910,T.E.C. 3001,game,3.99,-1,0,1,Racing
318220,Enforcer: Police Crime Action,game,19.99,-1,18,0,Action
318220,Enforcer: Police Crime Action,game,19.99,-1,18,0,Adventure
318220,Enforcer: Police Crime Action,game,19.99,-1,18,0,Simulation
345640,Block Legend DX,game,4.99,-1,0,1,Adventure
345640,Block Legend DX,game,4.99,-1,0,1,RPG
369060,Amygdala,game,9.99,-1,0,0,Action
369060,Amygdala,game,9.99,-1,0,0,Adventure
369060,Amygdala,game,9.99,-1,0,0,Indie
6000,STAR WARS™ Republic Commando™,game,9.99,78,0,0,Action
102500,Kingdoms of Amalur: Reckoning™,game,19.99,81,17,0,Action
102500,Kingdoms of Amalur: Reckoning™,game,19.99,81,17,0,RPG
314180,Deathsmiles,game,19.99,78,0,0,Action
314180,Deathsmiles,game,19.99,78,0,0,Indie
413170,Metal Assault,game,0,-1,0,0,Action
413170,Metal Assault,game,0,-1,0,0,Adventure
413170,Metal Assault,game,0,-1,0,0,Casual
413170,Metal Assault,game,0,-1,0,0,Free to Play
413170,Metal Assault,game,0,-1,0,0,RPG
351490,Intergalactic Bubbles,game,1.99,-1,0,0,Action
351490,Intergalactic Bubbles,game,1.99,-1,0,0,Casual
351490,Intergalactic Bubbles,game,1.99,-1,0,0,Indie
351490,Intergalactic Bubbles,game,1.99,-1,0,0,Strategy
342150,Games of Glory,game,0,-1,0,1,Action
342150,Games of Glory,game,0,-1,0,1,Early Access
342150,Games of Glory,game,0,-1,0,1,Free to Play
342150,Games of Glory,game,0,-1,0,1,Strategy
349440,The Undying Plague,game,2.99,-1,0,0,Action
349440,The Undying Plague,game,2.99,-1,0,0,Indie
364710,Wonky Pigeon!,game,4.99,-1,0,0,Action
364710,Wonky Pigeon!,game,4.99,-1,0,0,Indie
355350,Reign of Bullets,game,12.99,-1,0,0,Action
355350,Reign of Bullets,game,12.99,-1,0,0,Indie
314230,Rodina,game,14.99,-1,0,0,Action
314230,Rodina,game,14.99,-1,0,0,Early Access
314230,Rodina,game,14.99,-1,0,0,Indie
292180,X-Plane 10 Global - 64 Bit,game,59.99,-1,0,1,Simulation
24860,Battlefield 2: Complete Collection,game,0,91,0,0,Action
288880,Pineview Drive,game,19.99,58,0,0,Action
288880,Pineview Drive,game,19.99,58,0,0,Adventure
288880,Pineview Drive,game,19.99,58,0,0,Indie
312510,Mega Coin Squad,game,14.99,56,0,0,Action
312510,Mega Coin Squad,game,14.99,56,0,0,Indie
251710,Chainsaw Warrior,game,4.99,-1,0,0,Adventure
251710,Chainsaw Warrior,game,4.99,-1,0,0,Indie
251710,Chainsaw Warrior,game,4.99,-1,0,0,RPG
251710,Chainsaw Warrior,game,4.99,-1,0,0,Strategy
350010,Time Mysteries: Inheritance - Remastered,game,9.99,-1,0,0,Adventure
350010,Time Mysteries: Inheritance - Remastered,game,9.99,-1,0,0,Casual
274130,Rambo The Video Game: Baker Team,game,12.99,-1,16,0,Action
91200,Anomaly: Warzone Earth,game,9.99,80,0,0,Action
91200,Anomaly: Warzone Earth,game,9.99,80,0,0,Indie
91200,Anomaly: Warzone Earth,game,9.99,80,0,0,Strategy
398640,Bowl Bound College Football,game,19.99,80,0,0,Simulation
398640,Bowl Bound College Football,game,19.99,80,0,0,Sports
398640,Bowl Bound College Football,game,19.99,80,0,0,Strategy
450740,Mind Unleashed,game,2.99,-1,0,0,Action
450740,Mind Unleashed,game,2.99,-1,0,0,Indie
104020,Storm in a Teacup,game,4.99,-1,0,0,Casual
104020,Storm in a Teacup,game,4.99,-1,0,0,Indie
381870,Koala Kids,game,2.99,-1,0,0,Indie
323320,Grow Home,game,7.99,75,0,0,Adventure
323320,Grow Home,game,7.99,75,0,0,Casual
323320,Grow Home,game,7.99,75,0,0,Indie
341870,TEMBO THE BADASS ELEPHANT,game,14.99,-1,10,0,Action
341870,TEMBO THE BADASS ELEPHANT,game,14.99,-1,10,0,Adventure
341870,TEMBO THE BADASS ELEPHANT,game,14.99,-1,10,0,Indie
221220,iPi Recorder 2,game,0,-1,0,0,Animation & Modeling
253490,CABAL Online,game,0,-1,0,1,Action
253490,CABAL Online,game,0,-1,0,1,Free to Play
253490,CABAL Online,game,0,-1,0,1,Massively Multiplayer
253490,CABAL Online,game,0,-1,0,1,RPG
16730,Legendary,game,2.99,50,17,0,Action
389510,Wild Animal Racing,game,6.99,-1,0,1,Action
389510,Wild Animal Racing,game,6.99,-1,0,1,Casual
389510,Wild Animal Racing,game,6.99,-1,0,1,Indie
389510,Wild Animal Racing,game,6.99,-1,0,1,Racing
389510,Wild Animal Racing,game,6.99,-1,0,1,Simulation
389510,Wild Animal Racing,game,6.99,-1,0,1,Sports
284970,Project Root,game,9.99,-1,0,0,Action
284970,Project Root,game,9.99,-1,0,0,Indie
446760,Neighborhorde,game,0,-1,0,0,Action
446760,Neighborhorde,game,0,-1,0,0,Indie
375400,ICY,game,12.99,56,0,0,Indie
375400,ICY,game,12.99,56,0,0,RPG
375400,ICY,game,12.99,56,0,0,Strategy
338000,Echoes+,game,0,-1,0,0,Action
338000,Echoes+,game,0,-1,0,0,Free to Play
338000,Echoes+,game,0,-1,0,0,Indie
365120,Curse of the Crescent Isle DX,game,4.99,-1,0,0,Action
365120,Curse of the Crescent Isle DX,game,4.99,-1,0,0,Adventure
365120,Curse of the Crescent Isle DX,game,4.99,-1,0,0,Indie
252010,Oniken,game,4.99,-1,0,0,Action
252010,Oniken,game,4.99,-1,0,0,Indie
343710,Kholat,game,19.99,64,0,0,Adventure
343710,Kholat,game,19.99,64,0,0,Indie
248610,Door Kickers,game,19.99,82,0,0,Action
248610,Door Kickers,game,19.99,82,0,0,Indie
248610,Door Kickers,game,19.99,82,0,0,Simulation
248610,Door Kickers,game,19.99,82,0,0,Strategy
435210,Intergalactic Road Warriors,game,8.99,-1,0,0,Action
435210,Intergalactic Road Warriors,game,8.99,-1,0,0,Early Access
435210,Intergalactic Road Warriors,game,8.99,-1,0,0,Indie
435210,Intergalactic Road Warriors,game,8.99,-1,0,0,Racing
49320,Woody Two-Legs: Attack of the Zombie Pirates,game,4.99,-1,0,0,Casual
319450,Chariot,game,14.99,76,0,0,Adventure
319450,Chariot,game,14.99,76,0,0,Indie
450500,Ace of Seafood,game,11.99,-1,0,0,Action
450500,Ace of Seafood,game,11.99,-1,0,0,Indie
278360,A Story About My Uncle,game,12.99,73,0,0,Adventure
278360,A Story About My Uncle,game,12.99,73,0,0,Casual
278360,A Story About My Uncle,game,12.99,73,0,0,Indie
351220,Tower of Eglathia,game,3.99,-1,0,0,RPG
435260,Planet Stronghold: Colonial Defense,game,19.99,-1,0,0,Indie
435260,Planet Stronghold: Colonial Defense,game,19.99,-1,0,0,Strategy
41700,S.T.A.L.K.E.R.: Call of Pripyat,game,19.99,80,0,1,Action
41700,S.T.A.L.K.E.R.: Call of Pripyat,game,19.99,80,0,1,RPG
65800,Dungeon Defenders,game,14.99,81,0,1,Action
65800,Dungeon Defenders,game,14.99,81,0,1,Indie
65800,Dungeon Defenders,game,14.99,81,0,1,RPG
65800,Dungeon Defenders,game,14.99,81,0,1,Strategy
396820,Mass Destruction,game,4.99,-1,0,0,Action
23380,Gyromancer,game,5.99,71,0,0,RPG
328920,F-117A Nighthawk Stealth Fighter 2.0,game,6.99,-1,0,0,Simulation
270310,Dominique Pamplemousse,game,4.99,62,0,0,Adventure
270310,Dominique Pamplemousse,game,4.99,62,0,0,Indie
394970,DEADBOLT,game,9.99,78,0,0,Action
394970,DEADBOLT,game,9.99,78,0,0,Indie
323670,Super Indie Karts,game,9.99,-1,0,0,Early Access
323670,Super Indie Karts,game,9.99,-1,0,0,Indie
323670,Super Indie Karts,game,9.99,-1,0,0,Racing
323670,Super Indie Karts,game,9.99,-1,0,0,Sports
279520,Rage Runner,game,4.99,-1,0,0,Action
279520,Rage Runner,game,4.99,-1,0,0,Casual
279520,Rage Runner,game,4.99,-1,0,0,Indie
279520,Rage Runner,game,4.99,-1,0,0,Racing
279520,Rage Runner,game,4.99,-1,0,0,Simulation
407510,Devilian,game,0,63,17,1,Action
407510,Devilian,game,0,63,17,1,Free to Play
407510,Devilian,game,0,63,17,1,Massively Multiplayer
407510,Devilian,game,0,63,17,1,RPG
372030,Starship Rubicon,game,9.99,-1,0,0,Action
372030,Starship Rubicon,game,9.99,-1,0,0,Indie
